file_name,extension,size,duration,video_codec,audio_codec,resolution
Jurassic.Park.1993.REMASTERED.PROPER.1080p.BluRay.x265.mp4,.mp4,1.97 GB,2:06:28,hevc,aac,1920x1038
Pirates.Of.The.Caribbean.2003.1080p.BluRay.x265.mp4,.mp4,2.23 GB,2:23:14,hevc,aac,1916x800
Pirates.Of.The.Caribbean.2006.1080p.BluRay.x265.mp4,.mp4,2.35 GB,2:30:39,hevc,aac,1920x802
Pirates.Of.The.Caribbean.2007.1080p.BluRay.x265.mp4,.mp4,2.63 GB,2:48:31,hevc,aac,1920x800
Pirates.Of.The.Caribbean.2011.1080p.BluRay.x265.mp4,.mp4,2.13 GB,2:16:23,hevc,aac,1920x800
Pirates.Of.The.Caribbean.2017.1080p.BluRay.x265.mp4,.mp4,2.01 GB,2:09:07,hevc,aac,1920x800
0.Planet.of.the.Apes.2001.1080p.BluRay.x265.mp4,.mp4,1.87 GB,1:59:58,hevc,aac,1918x818
1.Rise.of.the.Planet.of.the.Apes.2011.1080p.BluRay.x265.mp4,.mp4,1.63 GB,1:44:56,hevc,aac,1920x816
2.Dawn.of.the.Planet.of.the.Apes.2014.1080p.BluRay.x265.mp4,.mp4,2.03 GB,2:10:24,hevc,aac,1920x1036
3.War.for.the.Planet.of.the.Apes.2017.1080p.BluRay.x265.mp4,.mp4,2.18 GB,2:20:09,hevc,aac,1920x800
Star.Trek.2009.1080p.BluRay.DDP.7.1.x265-EDGE2020.mkv,.mkv,5.50 GB,2:06:50,hevc,eac3,1920x800
Star.Trek.Beyond.2016.1080p.BluRay.DDP.7.1.x265-EDGE2020.mkv,.mkv,3.45 GB,2:02:22,hevc,eac3,1920x800
Star.Trek.Into.Darkness.2013.1080p.BluRay.DDP.7.1.x265-EDGE2020.mkv,.mkv,5.38 GB,2:12:06,hevc,eac3,1912x800
Terminator 1.mp4,.mp4,1.91 GB,1:43:00,h264,aac,1280x720
Terminator 2.mp4,.mp4,0.62 GB,2:26:24,h264,aac,640x272
Terminator 3.mp4,.mp4,1.96 GB,1:49:06,h264,aac,1280x528
Terminator 6.mp4,.mp4,2.33 GB,2:06:49,h264,aac,1280x536
1.Pitch.Black.2000.REMASTERED.1080p.BluRay.x265.mp4,.mp4,1.74 GB,1:51:45,hevc,aac,1920x816
2.The.Chronicles.of.Riddick.Dark.Fury.2004.1080p.BluRay.x264.mp4,.mp4,1.34 GB,0:39:49,h264,ac3,1920x1038
3.The.Chronicles.of.Riddick.2004.1080p.BluRay.x265.mp4,.mp4,2.09 GB,2:14:06,hevc,aac,1916x800
4.Riddick.2013.EXTENDED.1080p.BluRay.x265.mp4,.mp4,1.98 GB,2:06:46,hevc,aac,1920x800
Transformers 1080p 51 (60fps ) 1080p - CDA.mp4,.mp4,4.75 GB,2:23:30,h264,aac,1920x800
01 - First Class (2011).mp4,.mp4,1.22 GB,2:11:42,h264,aac,854x364
02 - Days Of Future Past(2014).mp4,.mp4,1.21 GB,2:11:34,h264,aac,854x358
Deadpool 2.mp4,.mp4,2.20 GB,1:59:20,h264,aac,1280x536
Deadpool.mp4,.mp4,1.98 GB,1:48:06,h264,aac,1280x534
Logan.mkv,.mkv,1.08 GB,2:17:28,h264,aac,1280x720
The Wolverine (2013).mkv,.mkv,1.09 GB,2:18:18,h264,aac,1280x720
X-Men  - Dark Phoenix.mkv,.mkv,0.85 GB,1:53:53,h264,aac,1280x720
X-Men - The Last Stand.mp4,.mp4,1.10 GB,1:39:49,h264,aac,854x342
X-Men Origins - Wolverine.mkv,.mkv,0.84 GB,1:47:20,h264,aac,1280x720
X-Men.mkv,.mkv,0.76 GB,1:44:24,h264,aac,1280x720
X2 - X-men United.mp4,.mp4,1.47 GB,2:13:47,h264,aac,854x362
Paranormal.Activity.The.Marked.Ones.2014.1080p.BluRay.x264.YIFY.mp4,.mp4,1.63 GB,1:41:04,h264,aac,1920x1080
Paranormal.Activity.The.Ghost.Dimension.2015.1080p.BluRay.x264.[YTS.AG].mp4,.mp4,1.48 GB,1:37:22,h264,aac,1870x1040
Paranormal.Activity.Next.Of.Kin.2021.1080p.BluRay.x264.AAC5.1-[YTS.MX].mp4,.mp4,1.81 GB,1:38:15,h264,aac,1920x804
Sonic.The.Hedgehog.2.2022.1080p.BluRay.AV1-SWAXXON.mkv,.mkv,2.42 GB,2:04:36,av1,aac,1920x804
A.Haunted.House.2013.1080p.BRrip.x264.GAZ.YIFY.mp4,.mp4,1.39 GB,1:26:25,h264,aac,1920x1040
Paranormal.Activity.2007.1080p.BluRay.x264.AAC5.1-[YTS.MX].mp4,.mp4,1.59 GB,1:26:17,h264,aac,1920x1080
